submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
11/05/2021,VA,934928,693584,241344,1386,547,14155,11896,2259,30,-2,11/06/2021 01:17:26 PM,Agree,Agree
08/17/2021,VA,728523,559201,169322,2552,1140,11632,9826,1806,7,0,08/18/2021 02:45:06 PM,Agree,Agree
10/17/2021,VA,907763,675887,231876,1733,695,13502,11361,2141,35,11,10/18/2021 01:49:53 PM,Agree,Agree
05/18/2022,VA,1751445,1254679,496766,3837,1335,20333,16974,3359,5,0,05/19/2022 01:33:37 PM,Agree,Agree
05/14/2021,VA,669904,521485,148419,685,207,11008,9288,1720,17,7,05/15/2021 01:54:58 PM,Agree,Agree
11/17/2021,VA,951698,704218,247480,1895,710,14469,12152,2317,26,2,11/18/2021 04:58:36 PM,Agree,Agree
05/12/2021,VA,668726,520759,147967,579,153,10961,9249,1712,27,2,05/13/2021 02:28:07 PM,Agree,Agree
07/27/2020,VA,86994,83732,3262,922,61,2095,1991,104,13,0,07/28/2020 02:21:07 PM,Agree,Agree
05/25/2020,VA,39342,37440,1902,1615,65,1236,1175,61,28,11,05/26/2020 02:23:02 PM,Agree,Agree
08/21/2020,VA,112072,107268,4804,1212,121,2443,2324,119,7,2,08/22/2020 02:21:09 PM,Agree,Agree
06/08/2020,VA,51738,49362,2376,487,4,1496,1391,105,19,1,06/09/2020 04:49:08 PM,Agree,Agree
07/04/2021,VA,681072,529914,151158,84,53,11427,9647,1780,3,1,07/05/2021 02:30:02 PM,Agree,Agree
03/04/2021,VA,583060,458696,124364,1652,304,9428,8049,1379,71,40,03/05/2021 04:11:33 PM,Agree,Agree
11/07/2020,VA,192176,176220,15956,1302,270,3707,3441,266,3,1,11/08/2020 02:40:34 PM,Agree,Agree
10/02/2020,VA,150803,142923,7880,1116,43,3270,3057,213,20,0,10/03/2020 01:39:53 PM,Agree,Agree
08/20/2020,VA,110860,106177,4683,978,90,2436,2319,117,9,0,08/21/2020 02:27:34 PM,Agree,Agree
03/12/2020,VA,29,,,14,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/20/2021,VA,604904,474588,130316,1159,403,10117,8474,1643,13,2,03/21/2021 01:54:01 PM,Agree,Agree
06/28/2021,VA,680065,529371,150694,237,9,11412,9632,1780,16,3,06/29/2021 02:25:53 PM,Agree,Agree
06/14/2021,VA,677949,527761,150188,136,-65,11328,9563,1765,9,0,06/15/2021 02:44:13 PM,Agree,Agree
05/11/2022,VA,1729894,1240295,489599,3145,1081,20310,16947,3363,9,1,05/12/2022 01:16:14 PM,Agree,Agree
07/24/2021,VA,689725,535193,154532,645,247,11507,9713,1794,0,0,07/26/2021 01:16:36 PM,Agree,Agree
01/24/2021,VA,478619,385892,92727,6172,1721,6081,5363,718,3,1,01/25/2021 02:42:40 PM,Agree,Agree
06/04/2020,VA,48532,46281,2251,676,15,1453,1350,103,8,-4,06/05/2020 03:17:07 PM,Agree,Agree
08/16/2021,VA,725971,557789,168182,1949,716,11625,9819,1806,4,1,08/17/2021 02:24:04 PM,Agree,Agree
09/02/2021,VA,778167,591108,187059,4069,1642,11899,10054,1845,19,0,09/03/2021 01:38:30 PM,Agree,Agree
03/26/2020,VA,604,,,144,,14,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
01/02/2022,VA,1133238,816511,316727,0,0,15601,13033,2568,0,0,01/03/2022 03:18:16 PM,Agree,Agree
02/26/2022,VA,1638464,1168495,469969,0,0,18684,15479,3205,0,0,02/28/2022 01:14:05 PM,Agree,Agree
02/10/2022,VA,1602691,1142758,459933,4275,1093,17482,14499,2983,89,10,02/11/2022 02:35:19 PM,Agree,Agree
06/05/2020,VA,49397,47123,2274,865,23,1460,1357,103,7,0,06/06/2020 02:31:37 PM,Agree,Agree
07/05/2020,VA,66102,63339,2763,354,-4,1853,1747,106,0,-1,07/06/2020 03:16:12 PM,Agree,Agree
05/23/2022,VA,1767135,1265469,501666,8021,2476,20348,16983,3365,9,5,05/24/2022 01:28:12 PM,Agree,Agree
04/04/2021,VA,626171,488788,137383,1023,276,10360,8699,1661,31,6,04/05/2021 01:43:02 PM,Agree,Agree
11/22/2021,VA,959156,708779,250377,4057,1472,14573,12234,2339,51,12,11/23/2021 02:18:53 PM,Agree,Agree
02/07/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/04/2022,VA,1186895,852884,334011,10726,2881,15631,13053,2578,7,1,01/05/2022 04:16:33 PM,Agree,Agree
02/23/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/15/2020,VA,51,,,22,,1,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
09/05/2021,VA,786525,596055,190470,2390,981,11934,10087,1847,11,1,09/06/2021 02:27:21 PM,Agree,Agree
04/28/2020,VA,14961,14328,633,622,88,522,513,9,30,4,04/29/2020 06:12:08 PM,Agree,Agree
03/18/2022,VA,1660606,1187167,473439,883,175,19497,16213,3284,31,3,03/19/2022 01:30:21 PM,Agree,Agree
01/27/2021,VA,493674,396440,97234,5121,1616,6308,5566,742,80,3,01/28/2021 02:49:07 PM,Agree,Agree
04/09/2021,VA,634325,494701,139624,1700,453,10458,8767,1691,7,-5,04/10/2021 01:45:46 PM,Agree,Agree
07/17/2021,VA,685372,532589,152783,416,131,11483,9693,1790,1,0,07/19/2021 01:20:07 PM,Agree,Agree
06/30/2020,VA,62787,60124,2663,0,0,1763,1658,105,0,0,07/01/2020 03:45:16 PM,Agree,Agree
04/25/2022,VA,1696049,1217478,478571,4770,1441,20187,16835,3352,38,10,04/26/2022 01:17:03 PM,Agree,Agree
03/02/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/01/2021,VA,872833,652865,219968,3505,1189,12849,10857,1992,43,2,10/02/2021 01:37:53 PM,Agree,Agree
10/30/2021,VA,926179,688018,238161,0,0,13948,11720,2228,0,0,11/01/2021 12:51:18 PM,Agree,Agree
12/19/2020,VA,306848,262589,44259,3876,922,4650,4189,461,7,2,12/20/2020 02:32:33 PM,Agree,Agree
08/22/2021,VA,741714,567804,173910,2471,808,11686,9871,1815,6,0,08/23/2021 02:39:48 PM,Agree,Agree
09/30/2020,VA,148721,140990,7731,449,74,3228,3015,213,20,0,10/01/2020 01:42:11 PM,Agree,Agree
04/30/2020,VA,16901,16109,792,1055,126,581,572,9,29,0,05/01/2020 09:00:19 PM,Agree,Agree
08/05/2020,VA,95867,92244,3623,818,47,2299,2191,108,25,-2,08/06/2020 02:12:27 PM,Agree,Agree
02/15/2021,VA,553308,438276,115032,1770,756,7037,6047,990,21,2,02/16/2021 02:53:06 PM,Agree,Agree
01/31/2022,VA,1551723,1107505,444218,16374,4637,16252,13552,2700,84,29,02/01/2022 02:22:23 PM,Agree,Agree
06/29/2022,VA,1869231,1334872,534359,3314,940,20598,17194,3404,27,4,06/30/2022 01:15:26 PM,Agree,Agree
03/24/2020,VA,391,,,101,,9,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
04/08/2022,VA,1677294,1204176,473118,1436,368,19884,16582,3302,25,4,04/09/2022 01:34:03 PM,Agree,Agree
11/04/2021,VA,933542,692745,240797,1369,577,14125,11864,2261,36,3,11/05/2021 02:19:47 PM,Agree,Agree
05/01/2021,VA,661314,513922,147392,761,302,10791,9073,1718,14,1,05/02/2021 02:13:07 PM,Agree,Agree
10/21/2021,VA,914755,680688,234067,1655,229,13668,11500,2168,44,5,10/22/2021 02:05:10 PM,Agree,Agree
03/09/2021,VA,589375,464360,125015,1246,408,9849,8217,1632,59,4,03/10/2021 02:58:31 PM,Agree,Agree
03/10/2020,VA,8,,,3,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/11/2020,VA,53211,50853,2358,564,-14,1534,1426,108,14,1,06/12/2020 02:17:59 PM,Agree,Agree
12/21/2021,VA,1034107,755951,278156,5971,2068,15224,12781,2443,49,-6,12/22/2021 02:47:22 PM,Agree,Agree
05/09/2020,VA,23196,22086,1110,854,42,827,801,26,15,1,05/10/2020 09:26:08 PM,Agree,Agree
09/06/2020,VA,127571,121919,5652,645,43,2684,2551,133,6,0,09/07/2020 01:37:36 PM,Agree,Agree
07/21/2020,VA,80393,77380,3013,1022,69,2051,1948,103,3,0,07/22/2020 02:51:28 PM,Agree,Agree
03/29/2020,VA,1020,,,281,,25,,,8,,03/28/2020 04:22:39 PM,Agree,Agree
05/20/2020,VA,34137,32428,1709,1229,48,1099,1064,35,25,1,05/21/2020 03:41:38 PM,Agree,Agree
11/01/2021,VA,929244,690185,239059,3065,898,14020,11769,2251,72,23,11/02/2021 01:48:33 PM,Agree,Agree
11/19/2021,VA,955099,706194,248905,1639,675,14522,12195,2327,30,5,11/20/2021 02:50:36 PM,Agree,Agree
11/02/2020,VA,184680,170578,14102,1261,196,3666,3408,258,8,2,11/03/2020 02:57:05 PM,Agree,Agree
12/27/2020,VA,336175,284344,51831,2599,662,4861,4288,573,7,4,12/28/2020 02:42:49 PM,Agree,Agree
07/24/2020,VA,83609,80480,3129,1245,18,2075,1972,103,8,0,07/25/2020 05:40:06 PM,Agree,Agree
08/11/2020,VA,102521,98374,4147,775,114,2352,2238,114,8,2,08/12/2020 01:50:14 PM,Agree,Agree
07/31/2020,VA,90801,87367,3434,913,47,2215,2105,110,41,3,08/01/2020 02:38:12 PM,Agree,Agree
05/16/2020,VA,30388,28901,1487,705,37,1009,975,34,7,0,05/17/2020 03:27:46 PM,Agree,Agree
03/19/2022,VA,1660606,1187167,473439,0,0,19497,16213,3284,0,0,03/21/2022 12:27:07 PM,Agree,Agree
03/16/2020,VA,67,,,16,,2,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
07/14/2021,VA,684054,531765,152289,440,194,11471,9681,1790,4,3,07/15/2021 02:29:47 PM,Agree,Agree
12/28/2020,VA,340297,287216,53081,4122,1250,4920,4340,580,59,7,12/29/2020 02:56:32 PM,Agree,Agree
05/28/2021,VA,675165,525259,149906,322,125,11160,9418,1742,4,2,05/29/2021 01:33:02 PM,Agree,Agree
07/26/2021,VA,691018,535991,155027,648,248,11515,9721,1794,8,0,07/27/2021 02:48:23 PM,Agree,Agree
11/22/2020,VA,221039,198143,22896,3242,599,3942,3629,313,4,3,11/23/2020 03:04:35 PM,Agree,Agree
05/17/2020,VA,31140,29591,1549,752,62,1014,980,34,5,0,05/18/2020 04:01:54 PM,Agree,Agree
06/04/2022,VA,1801238,1288621,512617,0,0,20431,17049,3382,0,0,06/06/2022 01:00:10 PM,Agree,Agree
10/09/2020,VA,157905,148933,8972,1256,251,3354,3116,238,10,4,10/10/2020 01:30:17 PM,Agree,Agree
06/07/2021,VA,677013,526805,150208,182,65,11253,9492,1761,8,5,06/08/2021 03:05:30 PM,Agree,Agree
11/12/2020,VA,199263,181477,17786,1235,382,3785,3513,272,27,4,11/13/2020 02:54:34 PM,Agree,Agree
08/24/2021,VA,747641,571687,175954,3454,1236,11715,9895,1820,22,4,08/25/2021 01:58:33 PM,Agree,Agree
10/02/2021,VA,874727,654141,220586,1894,618,12883,10877,2006,34,14,10/04/2021 12:47:32 PM,Agree,Agree
06/03/2022,VA,1801238,1288621,512617,3537,1095,20431,17049,3382,6,0,06/04/2022 01:27:07 PM,Agree,Agree
10/23/2021,VA,916504,681726,234778,0,0,13708,11532,2176,0,0,10/25/2021 03:25:56 PM,Agree,Agree
01/15/2021,VA,429391,351970,77421,6757,1704,5706,5016,690,50,16,01/16/2021 02:46:10 PM,Agree,Agree
03/05/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/01/2021,VA,675783,525896,149887,186,17,11206,9457,1749,12,4,06/02/2021 02:35:40 PM,Agree,Agree
08/28/2020,VA,118809,113623,5186,1217,40,2568,2435,133,18,0,08/29/2020 01:42:50 PM,Agree,Agree
01/31/2021,VA,507640,406591,101049,2861,739,6474,5666,808,10,1,02/01/2021 02:50:29 PM,Agree,Agree
03/17/2020,VA,68,,,1,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/13/2021,VA,683614,531519,152095,412,204,11467,9680,1787,8,2,07/14/2021 02:14:34 PM,Agree,Agree
01/08/2021,VA,393715,325517,68198,5798,1453,5381,4748,633,69,2,01/09/2021 03:26:08 PM,Agree,Agree
07/07/2020,VA,67375,64583,2792,635,2,1905,1799,106,24,0,07/08/2020 02:12:08 PM,Agree,Agree
02/08/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/28/2020,VA,87993,84700,3293,999,31,2125,2020,105,30,1,07/29/2020 02:34:46 PM,Agree,Agree
08/31/2021,VA,769842,586218,183624,3407,1082,11861,10018,1843,19,1,09/01/2021 02:27:14 PM,Agree,Agree
02/12/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/25/2022,VA,1638464,1168495,469969,1938,493,18684,15479,3205,146,21,02/26/2022 02:15:52 PM,Agree,Agree
08/18/2021,VA,731287,561181,170106,2764,784,11638,9830,1808,6,2,08/19/2021 03:10:12 PM,Agree,Agree
09/03/2021,VA,781745,593237,188508,3578,1449,11912,10067,1845,13,0,09/04/2021 01:18:29 PM,Agree,Agree
02/29/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/13/2022,VA,1351430,966637,384793,17218,4769,15804,13197,2607,17,1,01/14/2022 02:51:43 PM,Agree,Agree
09/27/2020,VA,146593,139144,7449,449,39,3172,2962,210,13,2,09/28/2020 01:50:59 PM,Agree,Agree
01/25/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/21/2020,VA,58465,55949,2516,471,26,1620,1517,103,9,0,06/22/2020 03:24:02 PM,Agree,Agree
01/30/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/23/2020,VA,82364,79253,3111,1127,56,2067,1964,103,13,0,07/24/2020 02:18:40 PM,Agree,Agree
02/16/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/21/2021,VA,650982,506221,144761,1374,572,10654,8942,1712,14,3,04/22/2021 01:56:30 PM,Agree,Agree
06/02/2021,VA,676041,526049,149992,258,105,11216,9464,1752,10,3,06/03/2021 03:22:54 PM,Agree,Agree
01/23/2022,VA,1464850,1046280,418570,0,0,15894,13268,2626,0,0,01/24/2022 03:59:16 PM,Agree,Agree
01/23/2021,VA,472447,381441,91006,3792,1040,6078,5361,717,-1,-28,01/24/2021 02:36:49 PM,Agree,Agree
02/04/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/01/2020,VA,149687,141850,7837,966,106,3250,3037,213,22,0,10/02/2020 01:40:08 PM,Agree,Agree
11/27/2020,VA,233618,208170,25448,3173,636,4054,3715,339,10,-1,11/28/2020 02:46:47 PM,Agree,Agree
02/19/2021,VA,561812,444150,117662,1882,489,7197,6198,999,99,8,02/20/2021 02:45:37 PM,Agree,Agree
02/08/2022,VA,1593694,1136389,457305,4736,1506,17305,14348,2957,78,54,02/09/2022 02:50:57 PM,Agree,Agree
12/07/2020,VA,262730,229553,33177,3860,733,4260,3875,385,52,6,12/08/2020 02:59:49 PM,Agree,Agree
02/06/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/06/2020,VA,20256,19357,899,0,0,713,690,23,0,0,05/07/2020 10:59:02 PM,Agree,Agree
07/05/2021,VA,681326,530151,151175,254,17,11434,9653,1781,7,1,07/06/2021 01:52:24 PM,Agree,Agree
10/15/2021,VA,904297,673811,230486,1359,392,13432,11313,2119,41,4,10/16/2021 01:26:43 PM,Agree,Agree
08/11/2021,VA,715556,551047,164509,2361,875,11583,9782,1801,2,0,08/12/2021 03:05:21 PM,Agree,Agree
07/19/2020,VA,78375,75415,2960,945,20,2031,1927,104,4,0,07/20/2020 02:35:44 PM,Agree,Agree
04/03/2021,VA,625148,488041,137107,1267,333,10329,8674,1655,42,2,04/04/2021 01:43:43 PM,Agree,Agree
07/03/2021,VA,680988,529883,151105,83,52,11424,9645,1779,1,0,07/05/2021 01:25:13 PM,Agree,Agree
05/19/2022,VA,1755291,1257237,498054,3846,1288,20338,16979,3359,5,0,05/20/2022 01:21:56 PM,Agree,Agree
04/17/2021,VA,646133,503043,143090,1305,363,10581,8882,1699,17,0,04/18/2021 01:41:35 PM,Agree,Agree
04/15/2021,VA,643220,500926,142294,1594,343,10549,8853,1696,20,3,04/16/2021 02:12:25 PM,Agree,Agree
03/14/2022,VA,1656189,1182583,473606,2048,125,19358,16077,3281,100,21,03/15/2022 01:23:04 PM,Agree,Agree
09/16/2020,VA,137460,130960,6500,1101,104,2920,2734,186,36,13,09/17/2020 01:45:45 PM,Agree,Agree
02/28/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/11/2021,VA,677672,527413,150259,142,13,11294,9529,1765,11,3,06/12/2021 02:13:34 PM,Agree,Agree
02/10/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/27/2022,VA,1862659,1330673,531986,6717,2203,20558,17163,3395,38,6,06/28/2022 01:17:16 PM,Agree,Agree
01/17/2021,VA,446550,362732,83818,7245,1858,5739,5042,697,10,5,01/18/2021 02:39:32 PM,Agree,Agree
07/30/2020,VA,89888,86501,3387,984,29,2174,2067,107,33,1,07/31/2020 02:35:06 PM,Agree,Agree
03/10/2022,VA,1653226,1179752,473474,1272,226,19212,15952,3260,47,5,03/11/2022 03:18:11 PM,Agree,Agree
12/25/2021,VA,1057946,770032,287914,0,0,15318,12858,2460,0,0,12/27/2021 02:16:24 PM,Agree,Agree
10/14/2020,VA,162941,153117,9824,1331,253,3388,3149,239,7,-1,10/15/2020 01:30:46 PM,Agree,Agree
05/31/2020,VA,45398,43247,2151,791,43,1392,1282,110,17,9,06/01/2020 02:17:42 PM,Agree,Agree
04/23/2021,VA,653326,508034,145292,1004,233,10675,8963,1712,9,0,04/24/2021 02:22:34 PM,Agree,Agree
03/18/2021,VA,602182,472799,129383,1632,603,10092,8450,1642,-90,-42,03/19/2021 02:25:43 PM,Agree,Agree
04/19/2022,VA,1688068,1211990,476078,1207,371,20099,16765,3334,28,1,04/20/2022 01:32:06 PM,Agree,Agree
01/12/2022,VA,1334212,954188,380024,18945,5768,15787,13181,2606,37,19,01/13/2022 02:34:51 PM,Agree,Agree
06/20/2022,VA,1844314,1318036,526278,6104,2006,20468,17090,3378,12,1,06/21/2022 02:25:47 PM,Agree,Agree
03/10/2021,VA,590626,465240,125386,1251,371,9903,8275,1628,54,-4,03/11/2021 03:36:21 PM,Agree,Agree
02/18/2021,VA,559930,442757,117173,2034,477,7098,6107,991,8,-3,02/19/2021 03:33:51 PM,Agree,Agree
03/13/2022,VA,1654141,1180660,473481,0,0,19258,15998,3260,0,0,03/14/2022 02:38:32 PM,Agree,Agree
10/19/2020,VA,167754,157213,10541,926,152,3485,3236,249,28,1,10/20/2020 02:59:27 PM,Agree,Agree
10/07/2021,VA,888159,662979,225180,2836,951,13075,11025,2050,44,5,10/08/2021 01:43:16 PM,Agree,Agree
02/15/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/09/2021,VA,666986,519310,147676,336,-261,10902,9192,1710,7,-7,05/10/2021 02:15:36 PM,Agree,Agree
09/20/2020,VA,141138,134301,6837,626,48,3021,2816,205,6,1,09/21/2020 01:47:41 PM,Agree,Agree
07/09/2022,VA,1890973,1349116,541857,0,0,20740,17290,3450,0,0,07/11/2022 12:41:41 PM,Agree,Agree
06/03/2021,VA,676300,526227,150073,259,81,11222,9470,1752,6,0,06/04/2021 02:56:57 PM,Agree,Agree
04/13/2021,VA,640211,498643,141568,1301,498,10510,8815,1695,4,0,04/14/2021 02:34:57 PM,Agree,Agree
02/26/2021,VA,574314,452664,121650,1675,550,8382,7189,1193,185,33,02/27/2021 02:51:23 PM,Agree,Agree
10/03/2020,VA,151870,143883,7987,1067,107,3273,3060,213,3,0,10/04/2020 01:35:23 PM,Agree,Agree
05/11/2021,VA,668147,520333,147814,561,237,10934,9224,1710,15,0,05/12/2021 02:33:56 PM,Agree,Agree
02/07/2021,VA,530825,422723,108102,1700,443,6820,5874,946,42,8,02/08/2021 02:53:12 PM,Agree,Agree
08/27/2021,VA,758188,578564,179624,3535,1192,11810,9974,1836,40,6,08/28/2021 01:53:26 PM,Agree,Agree
07/11/2022,VA,1902139,1356293,545846,11166,3989,20757,17305,3452,17,2,07/12/2022 01:16:32 PM,Agree,Agree
08/09/2021,VA,711078,548301,162777,1546,583,11578,9778,1800,5,1,08/10/2021 03:30:38 PM,Agree,Agree
12/30/2021,VA,1118525,807254,311271,17619,6503,15587,13024,2563,22,5,12/31/2021 02:32:16 PM,Agree,Agree
07/15/2021,VA,684499,532034,152465,445,176,11477,9687,1790,6,0,07/16/2021 02:03:13 PM,Agree,Agree
05/26/2021,VA,674439,524769,149670,357,133,11152,9415,1737,9,-1,05/27/2021 01:41:41 PM,Agree,Agree
07/16/2021,VA,684956,532304,152652,457,187,11482,9692,1790,5,0,07/17/2021 01:43:02 PM,Agree,Agree
03/08/2021,VA,588129,463522,124607,1537,-177,9790,8162,1628,107,62,03/09/2021 02:47:41 PM,Agree,Agree
07/02/2022,VA,1875516,1339023,536493,0,0,20652,17223,3429,0,0,07/04/2022 12:52:02 PM,Agree,Agree
02/13/2021,VA,549999,436206,113793,2575,782,7012,6024,988,16,2,02/14/2021 02:51:00 PM,Agree,Agree
07/31/2021,VA,696866,539524,157342,1236,479,11534,9738,1796,1,0,08/02/2021 12:48:14 PM,Agree,Agree
05/17/2022,VA,1747608,1252177,495431,3301,991,20328,16969,3359,0,-5,05/18/2022 01:45:25 PM,Agree,Agree
10/12/2020,VA,160805,151357,9448,1235,199,3372,3132,240,11,1,10/13/2020 01:29:38 PM,Agree,Agree
03/22/2022,VA,1663132,1190043,473089,992,-304,19563,16275,3288,20,-8,03/23/2022 03:04:18 PM,Agree,Agree
06/07/2020,VA,51251,48879,2372,570,40,1477,1373,104,5,1,06/08/2020 02:55:08 PM,Agree,Agree
12/25/2020,VA,329577,279153,50424,1584,479,4840,4272,568,20,16,12/26/2020 02:34:18 PM,Agree,Agree
12/27/2021,VA,1075293,780652,294641,17347,6727,15505,12960,2545,22,85,12/28/2021 05:00:54 PM,Agree,Agree
09/24/2021,VA,853287,639340,213947,3422,1040,12557,10607,1950,46,3,09/25/2021 01:25:43 PM,Agree,Agree
02/28/2022,VA,1641453,1170698,470755,2989,786,18812,15580,3232,128,27,03/01/2022 03:28:54 PM,Agree,Agree
03/21/2020,VA,152,,,38,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/22/2021,VA,688300,534376,153924,750,341,11500,9707,1793,7,0,07/23/2021 01:48:31 PM,Agree,Agree
05/13/2021,VA,669219,521007,148212,493,245,10991,9278,1713,30,1,05/14/2021 02:07:22 PM,Agree,Agree
12/28/2021,VA,1087406,787544,299862,12113,5221,15541,12986,2555,36,10,12/29/2021 02:30:55 PM,Agree,Agree
02/02/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/21/2021,VA,463751,374908,88843,4147,1455,6002,5269,733,62,4,01/22/2021 02:51:49 PM,Agree,Agree
10/29/2020,VA,179639,166551,13088,1456,289,3643,3391,252,7,0,10/30/2020 01:37:23 PM,Agree,Agree
12/13/2021,VA,1003110,736568,266542,7549,2804,14992,12578,2414,63,25,12/14/2021 02:53:14 PM,Agree,Agree
09/19/2020,VA,140512,133723,6789,857,100,3015,2811,204,25,1,09/20/2020 01:53:10 PM,Agree,Agree
08/30/2020,VA,120594,115334,5260,847,27,2580,2447,133,11,0,08/31/2020 02:05:56 PM,Agree,Agree
11/16/2020,VA,206763,187288,19475,2125,363,3835,3557,278,30,6,11/17/2020 02:52:47 PM,Agree,Agree
02/25/2021,VA,572639,451539,121100,1657,506,8197,7037,1160,234,45,02/26/2021 03:02:41 PM,Agree,Agree
12/09/2021,VA,994069,730718,263351,2848,1119,14895,12513,2382,27,2,12/10/2021 02:19:59 PM,Agree,Agree
05/07/2021,VA,666111,518126,147985,779,65,10885,9168,1717,11,0,05/08/2021 01:45:22 PM,Agree,Agree
02/21/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/13/2020,VA,134571,128400,6171,757,29,2743,2607,136,19,3,09/14/2020 02:01:21 PM,Agree,Agree
07/07/2021,VA,681890,530449,151441,291,140,11441,9660,1781,5,0,07/08/2021 02:26:57 PM,Agree,Agree
07/19/2022,VA,1925918,1372416,553502,3108,1030,20840,17377,3463,16,1,07/20/2022 01:20:19 PM,Agree,Agree
02/21/2022,VA,1630683,1162805,467878,5185,1149,18231,15121,3110,145,20,02/22/2022 02:17:25 PM,Agree,Agree
10/07/2020,VA,155535,146957,8578,1844,349,3328,3097,231,25,16,10/08/2020 01:56:57 PM,Agree,Agree
12/02/2021,VA,976599,719490,257109,2598,1146,14753,12386,2367,12,4,12/03/2021 03:05:46 PM,Agree,Agree
10/26/2020,VA,175409,163339,12070,1134,222,3600,3350,250,19,0,10/27/2020 01:47:53 PM,Agree,Agree
11/13/2020,VA,200800,182485,18315,1537,529,3799,3526,273,14,1,11/14/2020 02:44:40 PM,Agree,Agree
02/03/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/29/2021,VA,659590,512507,147083,1249,525,10770,9056,1714,19,-1,04/30/2021 01:40:40 PM,Agree,Agree
06/22/2022,VA,1849990,1321875,528115,3084,947,20498,17114,3384,15,5,06/23/2022 01:25:04 PM,Agree,Agree
02/01/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/12/2020,VA,53869,51499,2370,658,12,1541,1435,106,7,-2,06/13/2020 05:46:26 PM,Agree,Agree
04/20/2022,VA,1689563,1213026,476537,1495,459,20124,16788,3336,25,2,04/21/2022 01:21:03 PM,Agree,Agree
06/13/2022,VA,1827418,1306998,520420,6557,1815,20443,17064,3379,2,-2,06/14/2022 01:48:37 PM,Agree,Agree
04/22/2020,VA,10998,10627,371,1368,192,372,370,2,48,-1,04/22/2020 04:22:39 PM,Agree,Agree
01/05/2022,VA,1202736,863223,339513,15841,5502,15643,13063,2580,12,2,01/06/2022 02:32:45 PM,Agree,Agree
03/23/2021,VA,608704,476936,131768,1470,657,10143,8503,1640,6,0,03/24/2021 02:16:52 PM,Agree,Agree
08/12/2020,VA,103623,99429,4194,1102,47,2364,2249,115,12,1,08/13/2020 02:12:28 PM,Agree,Agree
03/12/2021,VA,593562,467237,126325,1347,441,9985,8352,1633,23,-2,03/13/2021 03:19:19 PM,Agree,Agree
11/13/2021,VA,944138,699502,244636,0,0,14355,12063,2292,0,0,11/15/2021 01:35:54 PM,Agree,Agree
09/01/2020,VA,122542,117141,5401,927,80,2641,2508,133,29,0,09/02/2020 01:49:48 PM,Agree,Agree
11/20/2020,VA,215680,193755,21925,2348,565,3938,3628,310,26,3,11/21/2020 02:59:41 PM,Agree,Agree
02/24/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/19/2021,VA,671921,522960,148961,596,224,11068,9344,1724,20,-1,05/20/2021 03:08:06 PM,Agree,Agree
03/23/2022,VA,1664093,1190902,473191,961,102,19586,16301,3285,23,-3,03/24/2022 01:32:04 PM,Agree,Agree
03/24/2022,VA,1665096,1191814,473282,1003,91,19610,16323,3287,24,2,03/25/2022 01:28:21 PM,Agree,Agree
